,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
276,0.0,962400,18.980113383699557,102,2700.0,6890000.0,60.0,0.0
277,0.0,962410,17.718631823777987,102,2700.0,6890000.0,60.0,0.0
278,0.0,962420,2.5725447619204913,102,2700.0,6890000.0,60.0,0.0
279,0.0,962430,10.6911220313853,102,2700.0,6890000.0,60.0,0.0
280,0.0,962440,9.853803488907083,102,2700.0,6890000.0,60.0,0.0
281,0.0,962450,19.048265201460968,102,2700.0,6890000.0,60.0,0.0
282,0.0,962460,1.6792842959684213,102,2700.0,6890000.0,60.0,0.0
283,0.0,962470,11.332729650873347,102,2700.0,6890000.0,60.0,0.0
284,0.0,962480,3.4089275122466844,102,2700.0,6890000.0,60.0,0.0
285,0.0,962490,0.9275346574585506,102,2700.0,6890000.0,60.0,0.0
286,0.0,962500,9.262079052707579,102,2700.0,6890000.0,60.0,0.0
287,0.0,972490,241.31600615861586,102,2700.0,6890000.0,60.0,0.0
288,0.0,982490,37.783392090961215,102,2700.0,6890000.0,60.0,0.0
289,0.0,982510,203.78997890871082,102,2700.0,6890000.0,60.0,0.0
290,0.0,10010,0.0,107,2700.0,6890000.0,60.0,0.0
291,0.0,10020,0.0,107,2700.0,6890000.0,60.0,0.0
292,0.0,20030,0.0,107,2700.0,6890000.0,60.0,0.0
293,0.0,280600,0.00022594222985524728,107,2700.0,6890000.0,60.0,0.0
294,0.0,280610,0.000344813129783474,107,2700.0,6890000.0,60.0,0.0
295,0.0,280620,7.011995874208702e-06,107,2700.0,6890000.0,60.0,0.0
296,0.0,280640,1.4866341877974372e-06,107,2700.0,6890000.0,60.0,0.0
297,0.0,290630,7.05660427698435e-05,107,2700.0,6890000.0,60.0,0.0
298,0.0,290650,1.811849835594072e-06,107,2700.0,6890000.0,60.0,0.0
299,0.0,30060,0.0,107,2700.0,6890000.0,60.0,0.0
300,0.0,300640,5.750673563960937e-05,107,2700.0,6890000.0,60.0,0.0
301,0.0,30070,0.0,107,2700.0,6890000.0,60.0,0.0
302,0.0,310690,5.874868596580225e-05,107,2700.0,6890000.0,60.0,0.0
